Ad clicked Date,Ad Title/Id
2021/09/08 03:05:27 UTC,153283043
2022/12/08 15:10:15 UTC,194535683
2022/10/05 09:53:31 UTC,145111864
2021/09/07 10:30:57 UTC,142752024
2021/12/06 01:41:34 UTC,129024584
2022/10/05 09:53:18 UTC,145111864
2022/08/19 13:23:55 UTC,145111864
2023/02/04 13:47:12 UTC,224428553
2023/02/04 13:47:12 UTC,224428553
2023/02/04 13:47:13 UTC,224428553
2021/09/06 02:59:38 UTC,143465074
2023/03/17 05:27:01 UTC,192387074
2022/08/19 13:23:02 UTC,145111864
2022/09/19 14:22:25 UTC,145111864
2023/01/12 03:34:21 UTC,145111864
2021/09/19 08:50:07 UTC,153534193
2021/04/26 12:55:33 UTC,124797323
2021/12/06 00:31:29 UTC,151840196
2021/12/06 00:31:36 UTC,151840196
2021/04/26 12:55:31 UTC,124797323
2022/12/19 15:55:00 UTC,222099353
2022/12/19 15:54:55 UTC,222099353
2023/01/04 08:41:45 UTC,222099353
2022/12/12 03:44:03 UTC,222099353
2021/04/26 12:55:30 UTC,124797323
2023/01/14 15:32:06 UTC,222099353
2021/04/26 12:55:33 UTC,124797323
2023/01/14 15:32:07 UTC,222099353
2021/04/26 12:59:41 UTC,124797323
2023/01/04 08:41:44 UTC,222099353
2023/03/09 11:26:04 UTC,222099353
2023/01/04 08:41:43 UTC,222099353
2023/01/04 08:41:44 UTC,222099353
2022/12/12 03:44:03 UTC,222099353
2022/12/12 03:44:02 UTC,222099353
2021/10/25 01:59:47 UTC,163775523
2021/10/25 01:59:41 UTC,163775523
2022/05/22 08:52:57 UTC,136237916
2022/11/23 14:23:54 UTC,216044876
2021/10/30 01:47:26 UTC,163775523
2022/08/19 13:23:53 UTC,145111864
2022/09/30 04:54:07 UTC,145111864
2021/12/06 01:40:11 UTC,152832446
2021/12/06 06:20:14 UTC,152841446
2022/09/21 21:55:42 UTC,214899676
2022/11/23 08:33:22 UTC,145111864
2022/11/29 01:44:46 UTC,145111864
2022/11/23 09:02:33 UTC,145111864
2023/03/27 14:46:57 UTC,145111864
2022/03/30 00:04:18 UTC,174407766
2021/11/02 16:58:42 UTC,165427173
2023/01/04 08:42:00 UTC,145111864
2022/03/15 03:51:08 UTC,177798113
2022/11/24 05:54:16 UTC,145111864
2023/03/25 10:25:18 UTC,145111864
2021/04/20 13:26:34 UTC,123616323
2022/05/22 06:50:31 UTC,136237916
2023/03/26 08:46:32 UTC,145111864
2021/09/21 02:15:53 UTC,145304904
2022/05/22 00:53:21 UTC,136237916
2021/09/17 18:15:33 UTC,145304904
2022/06/24 02:11:47 UTC,131584296
2022/06/21 03:00:28 UTC,131584296
2022/06/22 23:46:11 UTC,131584296
2022/01/07 17:17:02 UTC,157956616
2021/11/12 02:46:03 UTC,120034373
2021/09/19 18:27:38 UTC,145351154
2022/02/20 07:55:58 UTC,176664213
2021/09/19 18:27:42 UTC,145351154
2023/01/10 13:37:45 UTC,213866253
2022/02/20 08:30:03 UTC,176664213
2021/10/04 01:28:33 UTC,147273874
2022/12/11 09:10:24 UTC,145111864
2023/02/14 08:07:33 UTC,145111864
2022/11/26 14:16:18 UTC,145111864
2021/10/18 14:50:12 UTC,158995633
2021/10/18 14:39:23 UTC,158995633
2021/10/18 14:39:24 UTC,158995633
2021/10/03 01:29:35 UTC,145715954
2022/05/28 05:11:26 UTC,181678633
2022/09/29 00:34:09 UTC,209493303
2021/11/12 11:48:13 UTC,167023343
2022/02/03 11:31:03 UTC,157473666
2021/10/18 09:41:50 UTC,148293524
2022/11/28 04:14:06 UTC,225500646
2021/10/29 02:31:18 UTC,126620693
2022/12/08 01:15:51 UTC,145111864
2022/12/02 03:10:15 UTC,145111864
2023/03/24 06:15:43 UTC,145111864
2023/02/02 11:33:24 UTC,145111864
2022/11/18 17:18:07 UTC,201766603
2023/01/20 03:28:19 UTC,201766603
2023/03/13 15:38:44 UTC,145111864
2021/05/13 11:21:30 UTC,120034383
2021/05/13 11:21:44 UTC,120034383
2021/12/23 00:11:52 UTC,173253923
2022/02/10 06:36:27 UTC,173423023
2022/02/10 06:35:58 UTC,173423023
2021/05/13 11:21:40 UTC,120034383
2022/07/19 23:23:05 UTC,200760903
2022/02/10 06:36:09 UTC,173423023
2022/02/18 16:14:40 UTC,173729973
2021/10/07 01:25:49 UTC,136538984
2023/01/11 07:00:50 UTC,145111864
2021/09/19 08:28:20 UTC,139598356
2022/07/29 23:24:08 UTC,200263203
2022/08/10 10:09:24 UTC,145111864
2022/09/20 23:28:01 UTC,207583126
2021/06/24 01:00:47 UTC,138306183
2021/06/24 01:00:47 UTC,138306183
2021/10/29 02:30:56 UTC,126620693
2022/05/31 00:23:26 UTC,191478463
2021/10/29 02:31:18 UTC,126620693
2022/03/22 01:45:35 UTC,129742896
2021/12/04 16:24:45 UTC,150306074
2021/11/24 14:37:00 UTC,150306074
2021/11/24 14:36:56 UTC,150306074
2021/10/29 02:31:17 UTC,126620693
2023/03/18 15:54:26 UTC,145111864
2021/11/17 03:56:15 UTC,148285904
2021/11/17 07:55:23 UTC,150690224
2022/05/09 06:22:46 UTC,177903413
2022/11/25 02:35:34 UTC,145111864
2023/03/17 01:02:06 UTC,145111864
2022/06/20 13:29:20 UTC,145111864
2021/04/14 19:23:01 UTC,121631263
2022/02/01 01:29:33 UTC,154145294
2021/10/07 04:09:02 UTC,138319006
2021/07/13 14:09:28 UTC,138399384
2021/11/14 16:26:18 UTC,151484874
2022/06/14 00:02:58 UTC,194535653
2022/02/02 05:34:36 UTC,176950473
2022/03/13 17:11:05 UTC,176950473
2022/01/31 16:55:24 UTC,176950473
2021/09/24 14:49:01 UTC,134799686
2022/02/01 11:00:44 UTC,177236573
2022/10/05 08:47:28 UTC,145111864
2023/03/14 02:02:55 UTC,145111864
2022/10/09 17:05:52 UTC,145111864
2022/02/11 01:07:20 UTC,178089313
2022/05/22 00:53:48 UTC,136237916
2021/09/02 02:43:49 UTC,130349086
2022/03/09 14:59:44 UTC,165058244
2021/11/18 17:58:43 UTC,152796774
2022/02/17 00:27:13 UTC,178120223
2021/08/18 17:16:26 UTC,133205966
2022/01/05 18:40:52 UTC,166452493
2021/12/05 04:15:50 UTC,153375474
2023/01/27 21:40:50 UTC,226856113
2021/09/15 08:38:47 UTC,155330113
2022/03/31 02:24:54 UTC,184832903
2021/08/13 16:31:35 UTC,140777434
2022/05/08 15:15:50 UTC,182519153
2021/09/07 02:06:35 UTC,131405086
2021/06/08 00:20:42 UTC,121025486
2022/03/23 00:11:32 UTC,182136003
2022/03/23 00:11:31 UTC,182136003
2021/04/11 07:24:12 UTC,131788243
2021/04/11 07:25:10 UTC,131788243
2023/01/17 00:01:54 UTC,145111864
2022/12/20 22:31:00 UTC,145111864
2022/03/08 11:18:06 UTC,180553853
2021/04/21 11:05:01 UTC,131788243
2021/09/02 02:43:41 UTC,130349086
2021/04/21 11:30:57 UTC,131788243
2022/03/02 14:40:14 UTC,179329803
2022/11/22 16:59:54 UTC,145111864
2021/11/24 14:39:54 UTC,151788054
2021/04/21 11:05:24 UTC,131788243
2022/12/20 22:30:30 UTC,145111864
2021/10/11 15:15:29 UTC,148211493
2021/10/11 15:15:30 UTC,148211493
2022/07/31 00:38:54 UTC,152850666
2022/01/08 19:03:48 UTC,158680896
2021/10/11 15:15:36 UTC,148211493
2022/11/23 00:50:17 UTC,145111864
2022/01/30 02:09:23 UTC,158784546
2021/10/11 15:15:40 UTC,148211493
2021/10/11 15:15:27 UTC,148211493
2022/02/25 02:39:06 UTC,134077186
2022/02/22 09:10:38 UTC,166107356
2021/09/02 07:15:36 UTC,124571186
2022/03/23 00:09:41 UTC,183881023
2021/10/04 07:44:03 UTC,160277533
2021/10/04 07:44:13 UTC,160277533
2023/02/08 14:25:35 UTC,145111864
2021/10/04 07:44:09 UTC,160277533
2022/05/28 04:04:30 UTC,180798366
2022/03/04 16:30:21 UTC,151787216
2021/10/04 07:43:31 UTC,160277533
2021/10/04 07:43:52 UTC,160277533
2023/01/03 02:30:24 UTC,145111864
2021/10/04 07:43:57 UTC,160277533
2022/05/24 02:56:00 UTC,136237916
2023/01/25 10:01:46 UTC,145111864
2022/02/01 08:44:00 UTC,154359054
2022/10/17 03:55:49 UTC,145111864
2022/11/29 03:49:23 UTC,145111864
2021/08/06 02:12:07 UTC,121025486
2023/01/11 06:29:20 UTC,145111864
2021/04/07 10:47:09 UTC,134046513
2022/11/25 13:18:32 UTC,145111864
2021/10/17 04:04:35 UTC,147861134
2022/01/21 07:33:27 UTC,159857646
2022/05/28 05:16:59 UTC,189118126
2022/04/08 17:11:37 UTC,155344904
2022/02/28 07:22:45 UTC,166762356
2023/02/01 15:51:56 UTC,145111864
2021/10/15 13:04:55 UTC,148222034
2023/01/13 03:49:29 UTC,145111864
2021/08/19 02:05:45 UTC,153481133
2021/11/18 13:33:35 UTC,145633936
2021/11/10 11:49:03 UTC,149046634
2021/10/18 09:18:49 UTC,143266886
2021/09/02 02:43:40 UTC,130349086
2022/02/15 11:22:19 UTC,159159374
2022/04/25 13:08:38 UTC,189752223
2021/12/17 03:14:50 UTC,156303754
2021/12/17 03:14:59 UTC,156303754
2021/12/17 03:16:50 UTC,156303754
2022/02/27 15:00:19 UTC,166834806
2022/05/22 01:18:45 UTC,187845726
2021/12/22 17:10:47 UTC,168655553
2021/11/17 14:02:16 UTC,152509234
2021/11/17 13:56:42 UTC,152509234
2021/12/22 17:10:47 UTC,168655553
2021/11/12 07:07:43 UTC,166943803
2021/10/10 00:59:43 UTC,147349564
2021/09/05 17:54:56 UTC,139551083
2021/11/24 16:09:42 UTC,154169284
2022/02/07 03:39:21 UTC,160600896
2021/09/05 17:54:42 UTC,139551083
2021/12/11 14:00:40 UTC,155221034
2022/02/13 06:05:19 UTC,166606203
2022/02/13 06:05:26 UTC,166606203
2022/02/13 06:05:24 UTC,166606203
2022/02/13 06:05:21 UTC,166606203
2022/02/13 06:05:03 UTC,166606203
2022/02/13 06:05:18 UTC,166606203
2022/03/02 11:34:15 UTC,155698784
2022/03/02 11:33:02 UTC,155698784
2021/10/13 01:26:48 UTC,162093933
2022/03/02 11:33:02 UTC,155698784
2021/09/22 03:50:00 UTC,130109606
2022/05/09 04:54:51 UTC,191824073
2021/11/08 02:38:26 UTC,164510303
2021/08/10 02:30:05 UTC,140219613
2022/01/31 16:51:53 UTC,158495554
2021/12/04 10:48:14 UTC,142684536
2021/12/06 00:36:35 UTC,163816603
2021/12/06 00:36:35 UTC,163816603
2021/12/06 00:36:38 UTC,163816603
2021/05/10 02:41:30 UTC,83254676
2021/05/10 02:42:15 UTC,83254676
2021/10/13 01:26:51 UTC,162093933
2021/10/18 13:08:02 UTC,84017406
2022/02/15 10:22:49 UTC,162547074
2021/10/16 15:07:30 UTC,148308614
2021/10/18 17:37:17 UTC,148308614
2021/09/04 02:15:47 UTC,155386993
2022/07/16 09:45:13 UTC,183711166
2022/09/19 14:18:33 UTC,136237916
2023/03/30 22:02:15 UTC,250326666
2023/03/30 22:02:15 UTC,250326666
2022/01/26 16:55:58 UTC,159272554
2021/09/05 17:51:33 UTC,155386993
2022/03/09 03:25:13 UTC,163120674
2021/11/01 17:58:03 UTC,150749364
2021/09/04 02:15:47 UTC,155386993
2022/03/15 16:40:14 UTC,163941874
2021/10/13 01:26:57 UTC,162093933
2021/10/13 01:26:51 UTC,162093933
2021/10/13 01:27:02 UTC,162093933
2021/10/25 12:25:32 UTC,162116983
2021/10/01 14:52:14 UTC,156563103
2021/09/19 18:22:03 UTC,155340603
2021/09/19 18:22:00 UTC,155340603
2021/12/30 17:35:54 UTC,172888463
2021/09/30 11:34:18 UTC,155340603
2021/09/18 16:44:50 UTC,155340603
2022/01/14 15:39:16 UTC,159010413
2021/09/07 02:08:50 UTC,154307003
2022/05/10 14:02:10 UTC,178785176
2023/01/19 05:07:56 UTC,236241506
2022/01/13 02:29:44 UTC,159010413
2021/09/20 02:47:50 UTC,153882403
2022/05/08 08:17:29 UTC,178785176
2022/02/16 16:53:22 UTC,162207034
2022/12/30 03:23:27 UTC,233542396
2022/02/13 05:35:01 UTC,162216684
2022/11/24 15:29:54 UTC,193870794
2022/02/25 11:45:00 UTC,167192656
2023/02/22 10:40:30 UTC,137926294
2022/03/18 16:35:00 UTC,165544574
2021/07/24 17:35:20 UTC,137926294
2022/04/04 04:27:14 UTC,160264104
2021/07/02 00:22:00 UTC,129448756
2022/03/23 03:02:50 UTC,167192656
2021/12/06 00:42:29 UTC,154121864
2021/12/06 00:41:56 UTC,154121864
2022/02/25 11:45:37 UTC,167192656
2022/03/23 00:10:39 UTC,177765483
2021/09/19 08:53:47 UTC,140021936
2021/12/06 00:42:07 UTC,154121864
2022/02/26 00:02:37 UTC,163688984
2021/12/06 00:41:57 UTC,154121864
2021/12/06 00:41:30 UTC,154121864
2021/11/27 03:13:19 UTC,154355964
2022/04/13 10:19:28 UTC,178261176
2022/03/29 10:02:01 UTC,167458174
2022/03/29 10:01:59 UTC,167458174
2022/03/25 01:11:40 UTC,167458174
2021/10/13 18:06:42 UTC,148390753
2022/05/14 15:19:04 UTC,178048476
2022/05/14 15:19:01 UTC,178048476
2022/03/20 02:00:49 UTC,164839784
2022/05/14 15:19:07 UTC,178048476
2022/05/14 15:19:15 UTC,178048476
2022/02/18 02:38:15 UTC,161328754
2022/04/08 02:43:13 UTC,168587024
2021/08/18 17:16:32 UTC,133205966
2021/06/11 08:45:23 UTC,117611396
2021/08/09 10:02:18 UTC,141054533
2022/05/22 06:50:53 UTC,136237916
2021/08/09 10:02:25 UTC,141054533
2021/08/09 10:02:24 UTC,141054533
2021/11/19 02:19:43 UTC,148750266
2021/07/17 16:59:11 UTC,83165856
2022/03/11 02:42:30 UTC,167986606
2022/02/22 09:05:11 UTC,163005754
2022/03/27 06:55:35 UTC,166385434
2022/02/21 16:49:49 UTC,164435996
2023/02/24 14:39:38 UTC,230386233
2021/06/02 05:31:57 UTC,141232133
2022/03/25 01:38:55 UTC,157719114
2023/03/17 09:32:27 UTC,232705606
2023/03/18 14:40:57 UTC,232705606
2022/12/22 02:08:41 UTC,232705606
2022/12/12 09:58:40 UTC,169644174
2021/06/02 05:32:09 UTC,141232133
2022/05/22 06:50:34 UTC,163411904
2022/05/11 13:28:36 UTC,163411904
2021/06/02 05:32:07 UTC,141232133
2021/09/15 14:20:18 UTC,138216236
2021/06/02 05:31:58 UTC,141232133
2022/05/11 13:28:19 UTC,163411904
2021/06/02 05:32:33 UTC,141232133
2021/09/18 18:33:42 UTC,138216236
2022/03/24 11:08:15 UTC,168482006
2022/03/08 05:03:33 UTC,163636004
2022/03/24 11:08:14 UTC,168482006
2021/07/17 16:59:11 UTC,83165856
2021/04/25 12:46:48 UTC,136716103
2021/04/25 12:46:43 UTC,136716103
2021/04/25 12:46:56 UTC,136716103
2021/06/02 05:32:33 UTC,141232133
2021/11/22 05:17:10 UTC,164536613
2022/03/09 04:18:51 UTC,166749976
2022/03/06 05:39:44 UTC,166749976
2021/06/02 05:31:56 UTC,141232133
2021/05/04 11:25:28 UTC,135671453
2021/06/02 05:31:47 UTC,141232133
2021/08/10 02:28:54 UTC,140219613
2021/11/22 05:17:10 UTC,164536613
2021/08/27 05:11:31 UTC,130858286
2022/09/21 13:30:38 UTC,165780504
2022/04/13 09:34:35 UTC,165780504
2023/02/14 07:17:37 UTC,229555783
2021/10/15 18:16:15 UTC,141329144
2022/06/09 07:26:07 UTC,196477113
2023/03/13 10:19:37 UTC,213761323
2022/02/14 08:33:54 UTC,164961126
2022/12/16 22:51:00 UTC,229602206
2023/02/03 04:50:08 UTC,203770946
2022/05/28 05:17:16 UTC,173713624
2021/04/13 04:52:49 UTC,126476203
2021/04/13 04:52:50 UTC,126476203
2021/04/13 04:52:48 UTC,126476203
2022/03/23 00:15:02 UTC,165683064
2022/03/21 15:55:13 UTC,166403564
2021/10/06 11:02:39 UTC,142422244
2021/11/01 15:34:17 UTC,146293966
2022/02/11 17:18:02 UTC,160882694
2021/11/22 05:17:09 UTC,164536613
2022/04/24 15:33:12 UTC,160244376
2021/11/09 03:53:46 UTC,145824816
2022/11/24 15:19:14 UTC,219241973
2022/11/25 13:48:59 UTC,219557923
2022/11/29 04:07:50 UTC,183024594
2022/02/15 12:48:23 UTC,178874833
2022/10/10 14:28:49 UTC,183531434
2022/05/28 13:58:13 UTC,176907306
2022/10/08 10:56:02 UTC,183531434
2022/11/27 00:51:20 UTC,220954483
2023/02/16 02:33:21 UTC,231411863
2023/02/16 02:33:15 UTC,231411863
2023/01/11 04:38:58 UTC,172413414
2022/06/21 06:58:36 UTC,172937564
2021/09/23 03:29:14 UTC,95923546
2021/09/27 11:29:13 UTC,95923546
2021/09/23 03:29:14 UTC,95923546
2021/09/23 03:29:22 UTC,95923546
2021/09/27 11:29:14 UTC,95923546
2022/05/10 01:27:52 UTC,170475304
2022/12/23 23:53:07 UTC,231655286
2022/02/22 22:56:32 UTC,163120744
2021/08/06 02:12:22 UTC,142754483
2021/11/24 04:05:33 UTC,166996883
2021/11/21 03:52:36 UTC,166996883
2021/11/21 03:52:18 UTC,166996883
2021/11/24 04:05:36 UTC,166996883
2021/11/20 07:54:44 UTC,166996883
2021/11/20 07:54:57 UTC,166996883
2021/11/16 11:00:11 UTC,150760476
2022/07/18 13:24:45 UTC,179585444
2022/11/25 09:35:17 UTC,226693386
2022/11/27 00:51:19 UTC,220954483
2022/01/13 20:45:55 UTC,175553583
2021/09/27 09:34:17 UTC,145540794
2021/04/01 09:52:31 UTC,111864626
2022/12/23 23:45:09 UTC,224580033
2022/05/17 01:39:18 UTC,192512343
2022/08/19 13:27:40 UTC,206112806
2021/06/24 03:25:23 UTC,142399913
2022/02/03 08:49:40 UTC,156038394
2022/09/21 00:03:31 UTC,214425086
2022/03/22 09:45:46 UTC,174928363
2023/01/08 01:07:35 UTC,224278523
2022/03/11 16:34:23 UTC,170639346
2021/11/24 12:38:40 UTC,168206983
2022/07/22 15:03:40 UTC,201553883
2022/09/09 12:12:18 UTC,84984546
2022/10/27 16:58:22 UTC,203290516
2023/01/05 15:30:01 UTC,203290516
2022/09/09 14:28:45 UTC,84984546
2022/12/21 14:27:52 UTC,224578623
2021/05/26 16:55:35 UTC,117540956
2022/10/27 05:04:49 UTC,203290516
2022/12/18 08:21:51 UTC,230272016
2022/12/18 08:21:51 UTC,230272016
2021/05/26 16:55:34 UTC,117540956
2021/09/28 17:22:33 UTC,146286094
2021/10/25 03:34:04 UTC,143607316
2021/09/28 17:22:44 UTC,146286094
2021/10/04 13:28:28 UTC,146286094
2022/12/20 15:00:25 UTC,230272016
2023/01/05 09:36:50 UTC,203290516
2021/10/13 01:53:05 UTC,146491244
2022/08/20 13:58:54 UTC,203290516
2021/10/01 19:30:54 UTC,146946344
2021/08/10 02:37:22 UTC,140219613
2022/10/19 15:47:40 UTC,203290516
2023/01/05 09:36:43 UTC,203290516
2022/08/13 08:15:14 UTC,182529764
2022/08/13 08:15:22 UTC,182529764
2022/08/13 08:15:18 UTC,182529764
2022/08/13 08:15:15 UTC,182529764
2021/10/03 01:32:21 UTC,133385636
2021/09/22 01:47:25 UTC,158231393
2022/06/26 14:39:31 UTC,186745736
2021/09/22 01:47:33 UTC,158231393
2022/09/19 14:32:45 UTC,185747764
2021/11/09 06:19:18 UTC,142668166
2022/01/05 11:34:19 UTC,174646713
2022/09/19 14:32:48 UTC,185747764
2022/05/14 02:48:11 UTC,185186486
2022/01/05 11:34:12 UTC,174646713
2021/08/26 08:46:37 UTC,135503516
2022/01/05 11:34:12 UTC,174646713
2021/09/22 01:47:18 UTC,158231393
2022/07/22 10:37:11 UTC,178004204
2021/11/09 06:20:26 UTC,142668166
2022/01/05 11:34:13 UTC,174646713
2022/05/15 03:13:48 UTC,182759486
2021/09/22 03:18:56 UTC,140497926
2021/09/22 03:18:57 UTC,140497926
2023/02/27 03:38:01 UTC,216445606
2021/09/22 03:19:09 UTC,140497926
2023/02/24 09:22:59 UTC,227975866
2023/02/24 09:23:03 UTC,227975866
2022/12/08 00:21:24 UTC,196135954
2022/12/16 22:50:25 UTC,196370934
2022/09/19 14:25:05 UTC,186147524
2022/03/28 15:11:15 UTC,173480486
2022/03/28 15:11:14 UTC,173480486
2022/07/04 01:33:29 UTC,200264733
2022/05/24 02:59:35 UTC,183219196
2022/05/04 04:13:57 UTC,171429694
2021/10/13 01:54:00 UTC,139205666
2021/10/30 01:48:08 UTC,164221613
2022/03/21 14:05:49 UTC,182454693
2022/03/14 15:07:23 UTC,168819536
2022/05/09 09:28:50 UTC,168186736
2022/02/09 03:52:05 UTC,161261594
2022/05/12 15:02:28 UTC,170424494
2022/03/14 11:00:52 UTC,166741036
2022/03/14 11:00:56 UTC,166741036
2022/02/26 01:23:32 UTC,166741036
2022/03/14 11:00:58 UTC,166741036
2021/11/02 16:49:38 UTC,150690144
2023/01/11 04:39:15 UTC,169638994
2023/03/13 10:19:47 UTC,124152276
2021/05/15 08:10:46 UTC,138994863
2021/08/15 02:51:41 UTC,133039876
2022/02/17 11:46:55 UTC,164187336
2022/02/17 11:47:01 UTC,164187336
2022/02/04 03:22:04 UTC,164187336
2021/09/20 02:46:59 UTC,132969726
2021/09/24 15:31:27 UTC,145669283
2022/02/01 14:43:06 UTC,158911686
2021/12/25 03:32:24 UTC,155885036
2022/02/26 11:14:08 UTC,154376386
2021/10/01 07:19:19 UTC,138454566
2021/10/01 07:19:20 UTC,138454566
2021/10/26 12:32:31 UTC,164221613
2021/09/19 04:20:14 UTC,138319016
2022/02/24 00:20:31 UTC,180560193
2022/02/24 00:22:01 UTC,180560193
2022/02/24 00:21:00 UTC,180560193
2022/02/24 00:21:46 UTC,180560193
2022/02/24 00:22:00 UTC,180560193
2022/02/24 00:20:53 UTC,180560193
2022/02/24 00:21:38 UTC,180560193
2022/02/24 00:22:08 UTC,180560193
2022/02/24 00:20:51 UTC,180560193
2023/03/18 14:41:46 UTC,145111864
2021/10/25 02:13:59 UTC,143199396
2021/11/19 04:36:37 UTC,156383883
2022/02/22 00:04:32 UTC,166689116
2021/10/09 13:25:38 UTC,142533964
2022/02/22 00:04:27 UTC,166689116
2022/03/09 10:59:53 UTC,143157296
2022/07/20 08:50:44 UTC,135599054
2021/08/11 01:50:42 UTC,130278674
2021/09/15 08:35:35 UTC,136539004
2022/11/21 13:13:47 UTC,145111864
2021/10/05 12:05:38 UTC,136579004
2022/12/28 02:13:50 UTC,145111864
2021/10/14 02:40:00 UTC,145992223
2021/10/01 01:10:07 UTC,145992223
2021/08/25 17:27:10 UTC,140722964
2021/08/27 01:51:56 UTC,140469364
2022/02/12 16:23:52 UTC,165193716
2021/12/23 02:44:00 UTC,139866614
2022/08/14 23:40:44 UTC,145111864
2022/12/01 10:03:30 UTC,145111864
2023/01/11 07:49:49 UTC,145111864
2023/01/20 05:57:43 UTC,145111864
2021/09/18 11:33:00 UTC,156475683
2021/11/24 14:40:27 UTC,105741734
2022/02/23 08:10:54 UTC,165080866
2021/11/15 10:54:14 UTC,144980296
2022/02/22 00:04:26 UTC,166689116
2021/11/28 00:04:31 UTC,152963706
2021/11/28 00:04:24 UTC,152963706
2022/02/15 14:05:59 UTC,140991673
2021/11/12 02:56:26 UTC,145154146
2021/08/20 04:08:51 UTC,137241714
2021/11/28 00:04:22 UTC,152963706
2021/11/28 00:04:24 UTC,152963706
2021/09/08 00:51:43 UTC,136114764
2022/11/27 16:15:24 UTC,145111864
2023/02/28 03:37:42 UTC,135599064
2023/03/22 00:22:38 UTC,135599064
2021/09/18 03:18:23 UTC,132603224
2021/09/18 03:18:16 UTC,132603224
2023/03/16 15:57:04 UTC,145111864
2023/03/13 10:52:21 UTC,135599064
